Geneid	Length
FBgn0039818	2764
FBgn0261395	889
FBgn0039820	801
FBgn0039821	2643
FBgn0267926	492
FBgn0263412	721
FBgn0013973	4066
FBgn0086704	2297
FBgn0051004	5175
FBgn0004389	1028
FBgn0039827	2932
FBgn0267435	4872
FBgn0061476	2232
FBgn0039828	1207
FBgn0039829	1167
FBgn0039830	1980
FBgn0046696	299
FBgn0263544	99
FBgn0039831	6238
FBgn0039832	652
FBgn0039833	1822
FBgn0051005	3218
FBgn0039835	704
FBgn0039836	1075
FBgn0086362	1465
FBgn0039838	1101
FBgn0040628	1042
FBgn0040629	1060
FBgn0039839	1788
FBgn0039840	3815
FBgn0085376	6905
FBgn0267787	608
FBgn0046332	1772
FBgn0039844	3183
FBgn0051204	1634
FBgn0051002	1663
FBgn0019990	5743
FBgn0039846	3127
FBgn0261988	4690
FBgn0039848	1435
FBgn0039849	1732
FBgn0039850	715
FBgn0267114	876
FBgn0267115	698
FBgn0267132	1601
FBgn0039851	3385
FBgn0267133	3401
FBgn0039852	3812
FBgn0267789	995
FBgn0267788	299
FBgn0028968	3276
FBgn0043900	4507
FBgn0003268	6479
FBgn0266700	1614
FBgn0039854	1548
FBgn0039855	1567
FBgn0039856	1860
FBgn0039857	967
FBgn0039858	6143
FBgn0011655	3425
FBgn0039859	826
FBgn0039860	1344
FBgn0039861	3214
FBgn0039862	6616
FBgn0039863	5868
FBgn0039864	1060
FBgn0264900	366
FBgn0267124	492
FBgn0267125	751
FBgn0266412	718
FBgn0261583	408
FBgn0054046	444
FBgn0003870	7557
FBgn0039867	1407
FBgn0039868	831
FBgn0000557	2656
FBgn0039869	704
FBgn0039870	835
FBgn0000150	727
FBgn0261479	1114
FBgn0022349	3199
FBgn0039872	2114
FBgn0262384	68
FBgn0017448	2580
FBgn0265203	647
FBgn0039873	1996
FBgn0003065	1170
FBgn0263384	667
FBgn0046756	1393
FBgn0270927	2331
FBgn0039875	2660
FBgn0039876	1317
FBgn0005632	10488
FBgn0039877	2920
FBgn0027620	5079
FBgn0250755	3032
FBgn0039879	1812
FBgn0039881	1278
FBgn0039882	2158
FBgn0266268	1521
FBgn0039883	13106
FBgn0011224	12120
FBgn0039886	2014
FBgn0267116	761
FBgn0267117	10988
FBgn0039887	1374
FBgn0040206	5281
FBgn0002780	2287
FBgn0002645	6046
FBgn0267363	3125
FBgn0052011	4407
FBgn0052010	4447
FBgn0052009	3146
FBgn0025740	7050
FBgn0266617	528
FBgn0265633	1232
FBgn0004859	5651
FBgn0264617	1222
FBgn0017545	1349
FBgn0263851	69
FBgn0085432	14425
FBgn0011747	6229
FBgn0052000	6511
FBgn0264616	201
FBgn0052006	1684
FBgn0051997	729
FBgn0053978	14137
FBgn0266725	361
FBgn0039889	1095
FBgn0039890	3336
FBgn0265634	1169
FBgn0051998	5980
FBgn0024811	1357
FBgn0051999	3639
FBgn0039896	1504
FBgn0267734	481
FBgn0039897	4385
FBgn0053481	1515
FBgn0259216	5512
FBgn0042696	4714
FBgn0264793	1652
FBgn0039900	3309
FBgn0026777	2027
FBgn0039902	3044
FBgn0052850	5536
FBgn0259214	7665
FBgn0039904	8196
FBgn0262636	6175
FBgn0266618	319
FBgn0264819	559
FBgn0283557	63
FBgn0263385	535
FBgn0264794	2654
FBgn0039907	5357
FBgn0016126	3382
FBgn0266619	1498
FBgn0026262	4514
FBgn0262731	1078
FBgn0039908	9018
FBgn0004607	12424
FBgn0026869	13125
FBgn0264618	745
FBgn0022361	2953
FBgn0039909	1593
FBgn0040324	5312
FBgn0039911	2401
FBgn0266726	651
FBgn0028996	6742
FBgn0025936	5754
FBgn0039914	2705
FBgn0262302	87
FBgn0039915	2895
FBgn0039916	2971
FBgn0264820	392
FBgn0051992	7420
FBgn0024728	2818
FBgn0039920	7276
FBgn0026199	3971
FBgn0005558	3720
FBgn0005666	28019
FBgn0266727	672
FBgn0039923	5073
FBgn0039938	4336
FBgn0039937	2324
FBgn0053797	700
FBgn0266616	451
FBgn0039936	5274
FBgn0263344	3528
FBgn0025726	22598
FBgn0264821	5379
FBgn0263093	1582
FBgn0023213	6565
FBgn0019985	6351
FBgn0052016	3691
FBgn0266728	211
FBgn0264822	753
FBgn0039932	3720
FBgn0083990	1235
FBgn0019650	3921
FBgn0025741	10614
FBgn0264823	718
FBgn0039930	687
FBgn0039929	1471
FBgn0010217	2386
FBgn0264607	4588
FBgn0011642	2377
FBgn0087002	11766
FBgn0024913	3671
FBgn0005561	5213
FBgn0039928	6215
FBgn0013749	930
FBgn0039927	6415
FBgn0052017	4265
FBgn0039925	4376
FBgn0002521	2381
FBgn0250819	3111
FBgn0039924	1493
FBgn0263112	4588
FBgn0027101	4083
FBgn0053653	5762
FBgn0261386	426
FBgn0040038	2905
FBgn0267594	1076
FBgn0267508	821
FBgn0267509	123
FBgn0267510	30
FBgn0085753	2775
FBgn0267511	1721
FBgn0267505	6863
FBgn0085802	1995
FBgn0285975	69
FBgn0267512	123
FBgn0267496	30
FBgn0267497	2715
FBgn0267506	4191
FBgn0267498	1995
FBgn0267499	123
FBgn0267500	30
FBgn0267507	8118
FBgn0267501	1995
FBgn0285976	69
FBgn0267502	123
FBgn0267503	30
FBgn0267504	3970
FBgn0085692	1428
FBgn0267596	1072
FBgn0085540	348
FBgn0267595	740
FBgn0058469	214
FBgn0025837	2036
FBgn0025836	6068
FBgn0263567	118
FBgn0267029	1225
FBgn0284435	5304
FBgn0025835	3791
FBgn0264445	531
FBgn0040373	1838
FBgn0040372	7235
FBgn0259722	649
FBgn0000316	2110
FBgn0261446	1605
FBgn0264507	2248
FBgn0029518	1196
FBgn0005427	6973
FBgn0024989	4316
FBgn0262266	98
FBgn0040370	4896
FBgn0040371	1055
FBgn0029521	1188
FBgn0052816	2406
FBgn0262810	568
FBgn0262811	251
FBgn0004034	2038
FBgn0266568	1966
FBgn0000022	917
FBgn0265964	656
FBgn0265965	717
FBgn0265966	990
FBgn0004170	1438
FBgn0002561	1097
FBgn0011822	1310
FBgn0000137	2430
FBgn0010019	2279
FBgn0266572	4181
FBgn0029523	2309
FBgn0029522	1051
FBgn0052817	885
FBgn0029526	1861
FBgn0029524	787
FBgn0029525	4342
FBgn0023536	2345
FBgn0267447	436
FBgn0023537	2231
FBgn0023534	1344
FBgn0004648	8583
FBgn0266196	647
FBgn0266197	1300
FBgn0260400	10715
FBgn0023535	1243
FBgn0024983	2077
FBgn0000108	6383
FBgn0263534	101
FBgn0261930	4322
FBgn0025633	5538
FBgn0267030	448
FBgn0029529	499
FBgn0016038	1379
FBgn0025640	1175
FBgn0026879	387
FBgn0267031	415
FBgn0025635	2256
FBgn0002579	686
FBgn0001341	3680
FBgn0020381	1708
FBgn0283549	61
FBgn0003575	5047
FBgn0266102	391
FBgn0025634	1550
FBgn0025638	1229
FBgn0025639	6211
FBgn0025637	1786
FBgn0021764	9565
FBgn0029531	1686
FBgn0040383	1683
FBgn0029532	1565
FBgn0040382	2193
FBgn0266280	525
FBgn0015288	1100
FBgn0259993	747
FBgn0083027	152
FBgn0086666	145
FBgn0266281	813
FBgn0027343	3727
FBgn0086368	2840
FBgn0025620	1603
FBgn0265662	283
FBgn0025621	3915
FBgn0015799	3619
FBgn0025616	1802
FBgn0026874	1427
FBgn0260855	1749
FBgn0264449	10174
FBgn0029535	475
FBgn0040343	987
FBgn0040892	516
FBgn0040341	881
FBgn0029539	647
FBgn0040344	4335
FBgn0040339	602
FBgn0040345	1301
FBgn0040342	1545
FBgn0052815	3540
FBgn0040340	2503
FBgn0040346	1515
FBgn0040347	2155
FBgn0040348	2496
FBgn0040349	839
FBgn0040350	2540
FBgn0267032	246
FBgn0042146	667
FBgn0040338	462
FBgn0029552	590
FBgn0003638	5658
FBgn0040351	2462
FBgn0052814	1664
FBgn0040337	1412
FBgn0026143	2214
FBgn0053082	2303
FBgn0014903	1358
FBgn0266569	711
FBgn0266005	6518
FBgn0040398	1107
FBgn0040397	6593
FBgn0040365	489
FBgn0040368	1638
FBgn0085349	382
FBgn0040364	2755
FBgn0040363	2159
FBgn0040362	1387
FBgn0040361	1746
FBgn0040360	1413
FBgn0040359	2801
FBgn0040358	2579
FBgn0029568	1603
FBgn0040357	819
FBgn0040367	1884
FBgn0040366	3018
FBgn0261444	9056
FBgn0026876	2890
FBgn0028550	7025
FBgn0025642	1625
FBgn0025641	6227
FBgn0052811	404
FBgn0267970	564
FBgn0004650	6581
FBgn0024366	4720
FBgn0024362	2347
FBgn0024360	2444
FBgn0024361	1037
FBgn0024365	3887
FBgn0024364	2460
FBgn0000826	1114
FBgn0029573	690
FBgn0024987	3676
FBgn0263552	133
FBgn0023169	2853
FBgn0024986	831
FBgn0052813	5252
FBgn0024985	3799
FBgn0259108	23308
FBgn0265139	1562
FBgn0027795	1713
FBgn0027794	3382
FBgn0027793	870
FBgn0266284	2176
FBgn0027791	1634
FBgn0026872	1705
FBgn0029580	753
FBgn0052808	1063
FBgn0013720	1478
FBgn0025383	1082
FBgn0025382	1564
FBgn0260986	1749
FBgn0025381	2721
FBgn0003517	1338
FBgn0044508	99
FBgn0086042	71
FBgn0025394	4686
FBgn0053513	8036
FBgn0025393	457
FBgn0025390	7661
FBgn0065095	52
FBgn0283451	19777
FBgn0000482	3161
FBgn0023530	829
FBgn0001189	3038
FBgn0023531	7613
FBgn0029587	3151
FBgn0024897	2139
FBgn0029588	898
FBgn0023130	2218
FBgn0025378	1247
FBgn0025391	3905
FBgn0283741	6747
FBgn0026086	8758
FBgn0262178	97
FBgn0052806	803
FBgn0029589	720
FBgn0029590	849
FBgn0026090	802
FBgn0028969	2170
FBgn0023515	3577
FBgn0026873	865
FBgn0023516	2230
FBgn0023513	3419
FBgn0023517	1100
FBgn0014411	2543
FBgn0026089	920
FBgn0023514	1704
FBgn0026088	620
FBgn0029594	1019
FBgn0023518	8314
FBgn0023519	1076
FBgn0000117	3564
FBgn0052803	905
FBgn0267591	395
FBgn0264446	1659
FBgn0052801	937
FBgn0023511	4752
FBgn0023509	3459
FBgn0023510	6716
FBgn0023512	2447
FBgn0023508	3688
FBgn0023522	1892
FBgn0023520	2341
FBgn0023521	1105
FBgn0264562	13899
FBgn0023545	1203
FBgn0267034	331
FBgn0262297	118
FBgn0261954	10285
FBgn0000667	5272
FBgn0263542	91
FBgn0003964	3038
FBgn0025632	2713
FBgn0026878	897
FBgn0025631	3939
FBgn0025625	5230
FBgn0266201	424
FBgn0025626	2664
FBgn0029596	920
FBgn0265531	580
FBgn0025628	3313
FBgn0025627	1097
FBgn0265532	480
FBgn0025630	2070
FBgn0025629	923
FBgn0025624	1240
FBgn0040394	1936
FBgn0040395	4096
FBgn0000382	8732
FBgn0086043	99
FBgn0004860	6126
FBgn0004861	6887
FBgn0023507	2209
FBgn0004654	1895
FBgn0013432	748
FBgn0004655	7054
FBgn0005670	2285
FBgn0023540	2031
FBgn0263630	69
FBgn0025839	807
FBgn0023541	1694
FBgn0267035	2376
FBgn0265901	4809
FBgn0011576	2467
FBgn0015036	1822
FBgn0003116	1638
FBgn0023542	1791
FBgn0040899	534
FBgn0040900	680
FBgn0024984	1100
FBgn0023549	3197
FBgn0029603	1853
FBgn0263628	1117
FBgn0023550	1681
FBgn0053548	3114
FBgn0004397	3933
FBgn0029606	893
FBgn0003048	12119
FBgn0001330	3927
FBgn0000810	3052
FBgn0023523	1267
FBgn0000377	2332
FBgn0023525	1247
FBgn0029608	1286
FBgn0023524	3982
FBgn0027296	2163
FBgn0023527	1921
FBgn0023528	3064
FBgn0267036	512
FBgn0023529	3581
FBgn0085362	1960
FBgn0023526	5574
FBgn0003079	4247
FBgn0054052	443
FBgn0040392	1385
FBgn0040391	1643
FBgn0053218	611
FBgn0044047	2413
FBgn0040389	653
FBgn0003159	5650
FBgn0264598	14169
FBgn0040385	1537
FBgn0052797	931
FBgn0001150	1780
FBgn0003714	1596
FBgn0040388	5066
FBgn0004050	2599
FBgn0284408	20284
FBgn0263531	169
FBgn0260753	4668
FBgn0040377	1294
FBgn0040376	1212
FBgn0040375	1524
FBgn0040066	1973
FBgn0001404	4662
FBgn0011606	4527
FBgn0004643	2567
FBgn0011566	1762
FBgn0029629	1027
FBgn0040334	1798
FBgn0040336	2045
FBgn0040333	2427
FBgn0267350	7054
FBgn0003371	12445
FBgn0266707	1470
FBgn0011276	1428
FBgn0025838	946
FBgn0265663	1017
FBgn0003068	4527
FBgn0000092	1013
FBgn0024992	3360
FBgn0024993	1765
FBgn0024994	2217
FBgn0024996	1357
FBgn0024995	1181
FBgn0024997	2283
FBgn0024998	1952
FBgn0024991	3152
FBgn0024973	2425
FBgn0000928	3502
FBgn0000927	2235
FBgn0283545	827
FBgn0000520	2002
FBgn0250874	1868
FBgn0024975	1804
FBgn0000376	3886
FBgn0024980	1709
FBgn0028369	7853
FBgn0263505	498
FBgn0040384	2365
FBgn0003996	2352
FBgn0040356	966
FBgn0040352	915
FBgn0040353	1106
FBgn0040354	1352
FBgn0029639	729
FBgn0040355	1200
FBgn0025643	3438
FBgn0025644	1046
FBgn0052793	2687
FBgn0029642	840
FBgn0025645	1047
FBgn0029643	1570
FBgn0029644	850
FBgn0029645	1048
FBgn0029646	1187
FBgn0029647	487
FBgn0029648	1018
FBgn0003285	6251
FBgn0029649	948
FBgn0004647	10150
FBgn0028746	816
FBgn0000644	963
FBgn0040396	931
FBgn0000479	16683
FBgn0040393	557
FBgn0010294	546
FBgn0010295	594
FBgn0002933	523
FBgn0010296	267
FBgn0003086	690
FBgn0003374	952
FBgn0266180	213
FBgn0029656	1659
FBgn0267963	258
FBgn0266350	2025
FBgn0262656	9170
FBgn0029657	6541
FBgn0052493	72
FBgn0029658	865
FBgn0029659	1155
FBgn0029660	1758
FBgn0029661	1518
FBgn0029662	2732
FBgn0029663	4822
FBgn0029664	1472
FBgn0029665	774
FBgn0029666	4906
FBgn0029667	2289
FBgn0052791	8983
FBgn0029669	632
FBgn0267910	361
FBgn0052792	2071
FBgn0029672	1978
FBgn0266429	3704
FBgn0044046	1044
FBgn0023216	2599
FBgn0023215	4556
FBgn0266549	1429
FBgn0015286	2751
FBgn0283657	11568
FBgn0263532	124
FBgn0029676	2138
FBgn0264948	428
FBgn0021738	1230
FBgn0260225	1197
FBgn0053221	1532
FBgn0260484	2050
FBgn0264949	428
FBgn0264954	3007
FBgn0000542	8400
FBgn0052785	72
FBgn0025118	72
FBgn0029679	2721
FBgn0019661	5468
FBgn0265575	3278
FBgn0028491	4990
FBgn0285910	1792
FBgn0029681	1997
FBgn0260658	9707
FBgn0029685	3915
FBgn0029686	3954
FBgn0052786	3307
FBgn0052783	3306
FBgn0029687	3897
FBgn0029688	9245
FBgn0029689	2699
FBgn0029690	2081
FBgn0267037	2790
FBgn0262990	316
FBgn0267038	1609
FBgn0267969	1648
FBgn0263772	7521
FBgn0029693	3339
FBgn0029694	1232
FBgn0004832	1178
FBgn0000221	1450
FBgn0026084	1771
FBgn0026079	2444
FBgn0026085	1101
FBgn0026080	2413
FBgn0026083	11456
FBgn0066114	1560
FBgn0000635	7306
FBgn0262980	342
FBgn0029696	522
FBgn0029697	4278
FBgn0041252	833
FBgn0052774	1987
FBgn0262608	407
FBgn0262609	218
FBgn0029700	921
FBgn0029701	573
FBgn0029702	2383
FBgn0267039	731
FBgn0040904	508
FBgn0040905	415
FBgn0029703	1946
FBgn0040906	521
FBgn0266262	1350
FBgn0267868	591
FBgn0002707	3606
FBgn0266570	2246
FBgn0040907	349
FBgn0262738	8296
FBgn0029705	1643
FBgn0262339	93
FBgn0262390	70
FBgn0029706	3785
FBgn0262235	91
FBgn0262279	99
FBgn0262282	90
FBgn0263589	929
FBgn0267040	2285
FBgn0029707	1489
FBgn0052773	1868
FBgn0000179	6095
FBgn0029708	4050
FBgn0003210	4813
FBgn0029709	1172
FBgn0029710	1693
FBgn0029711	3617
FBgn0029712	888
FBgn0029713	1996
FBgn0029714	970
FBgn0029715	1282
FBgn0029716	2246
FBgn0029717	887
FBgn0003053	7446
FBgn0025387	3310
FBgn0025388	4689
FBgn0025739	2601
FBgn0025613	2625
FBgn0025612	942
FBgn0011277	1424
FBgn0029718	696
FBgn0025615	1383
FBgn0022942	3271
FBgn0029719	2292
FBgn0029720	2475
FBgn0262699	2789
FBgn0022768	5675
FBgn0011760	4645
FBgn0028325	2151
FBgn0029722	1878
FBgn0029723	3780
FBgn0029724	1411
FBgn0025679	1032
FBgn0267071	200
FBgn0029725	1392
FBgn0029726	579
FBgn0029727	1985
FBgn0029728	6151
FBgn0267072	225
FBgn0029729	860
FBgn0260971	5127
FBgn0263506	383
FBgn0029730	1594
FBgn0029733	1868
FBgn0052772	3368
FBgn0029736	2723
FBgn0029737	2313
FBgn0285992	6457
FBgn0266000	9199
FBgn0004368	7229
FBgn0266096	446
FBgn0061196	1200
FBgn0267442	727
FBgn0029740	948
FBgn0003028	7400
FBgn0052767	11634
FBgn0266098	20508
FBgn0029746	19353
FBgn0029745	1088
FBgn0029747	2124
FBgn0266097	627
FBgn0261803	1812
FBgn0029750	2628
FBgn0029751	1157
FBgn0263237	1448
FBgn0003449	835
FBgn0029752	1108
FBgn0011761	955
FBgn0029753	1867
FBgn0029754	1883
FBgn0029755	1663
FBgn0014024	3323
FBgn0284442	2747
FBgn0029756	2614
FBgn0026751	2319
FBgn0010014	1234
FBgn0029761	10891
FBgn0029762	2485
FBgn0263987	5705
FBgn0029763	4784
FBgn0029765	521
FBgn0267073	774
FBgn0029766	2956
FBgn0265664	705
FBgn0029768	3730
FBgn0029769	2975
FBgn0052762	854
FBgn0029770	1307
FBgn0267075	747
FBgn0029771	1892
FBgn0267074	508
FBgn0086667	164
FBgn0263512	2373
FBgn0263511	3633
FBgn0085464	1084
FBgn0250904	1691
FBgn0029778	1933
FBgn0004687	1399
FBgn0263631	137
FBgn0026702	2779
FBgn0259994	7548
FBgn0259150	8159
FBgn0267076	2492
FBgn0029783	1253
FBgn0028474	3857
FBgn0015794	833
FBgn0029785	732
FBgn0046687	1838
FBgn0003747	1490
FBgn0266263	1316
FBgn0259926	1217
FBgn0029789	3674
FBgn0267081	1321
FBgn0000394	2053
FBgn0027564	2020
FBgn0261927	475
FBgn0029791	3992
FBgn0053080	3705
FBgn0052758	4568
FBgn0029795	1786
FBgn0261383	6250
FBgn0029798	3603
FBgn0029799	1691
FBgn0029800	1360
FBgn0267084	1219
FBgn0029801	2923
FBgn0013987	2198
FBgn0261610	4296
FBgn0029804	1983
FBgn0259149	2087
FBgn0029807	3578
FBgn0029809	1433
FBgn0263545	109
FBgn0266095	585
FBgn0029810	2343
FBgn0029811	605
FBgn0029812	1077
FBgn0267085	515
FBgn0265417	595
FBgn0029813	957
FBgn0029814	4388
FBgn0262945	318
FBgn0052761	71
FBgn0029816	827
FBgn0262610	704
FBgn0262611	542
FBgn0029817	1172
FBgn0029818	2388
FBgn0014340	3014
FBgn0029819	2436
FBgn0029820	2697
FBgn0267228	1833
FBgn0000042	2978
FBgn0029821	1886
FBgn0029822	3692
FBgn0029823	2518
FBgn0264939	223
FBgn0029824	3152
FBgn0029825	2374
FBgn0052756	2397
FBgn0029826	1109
FBgn0052755	1347
FBgn0029827	1158
FBgn0029828	1408
FBgn0005390	5690
FBgn0029830	3764
FBgn0029831	3751
FBgn0027546	2673
FBgn0265691	2102
FBgn0029003	2082
FBgn0265692	239
FBgn0003302	1463
FBgn0029833	1245
FBgn0029834	8374
FBgn0029835	4668
FBgn0262575	688
FBgn0029836	1239
FBgn0029837	2108
FBgn0029838	1363
FBgn0029839	1275
FBgn0029840	7097
FBgn0026060	2458
FBgn0266264	503
FBgn0029843	4793
FBgn0264386	13140
FBgn0052750	1645
FBgn0052751	1758
FBgn0262536	624
FBgn0040069	1864
FBgn0029848	1907
FBgn0029849	1896
FBgn0003514	1578
FBgn0262730	9655
FBgn0029851	1686
FBgn0023458	11139
FBgn0015818	1643
FBgn0040918	2487
FBgn0029853	951
FBgn0028982	6166
FBgn0029854	1607
FBgn0086558	2390
FBgn0267086	333
FBgn0052745	471
FBgn0029856	1362
FBgn0026015	3296
FBgn0029857	1463
FBgn0028685	1465
FBgn0029858	2809
FBgn0029859	1173
FBgn0029860	829
FBgn0029861	3232
FBgn0043796	2018
FBgn0029863	1282
FBgn0029864	7435
FBgn0250869	2187
FBgn0029866	2751
FBgn0029867	2134
FBgn0029868	1265
FBgn0261955	2836
FBgn0016974	1547
FBgn0003655	2022
FBgn0029870	3617
FBgn0266051	449
FBgn0003139	1675
FBgn0053664	621
FBgn0053669	587
FBgn0053668	616
FBgn0259242	6885
FBgn0053667	647
FBgn0053666	666
FBgn0053665	653
FBgn0052748	73
FBgn0029873	1808
FBgn0029874	1709
FBgn0014031	1410
FBgn0014026	1315
FBgn0065071	67
FBgn0000524	3828
FBgn0085446	20162
FBgn0029877	1092
FBgn0029878	3716
FBgn0264380	470
FBgn0029879	2312
FBgn0029881	6721
FBgn0029880	2211
FBgn0266052	426
FBgn0029882	894
FBgn0028360	3103
FBgn0029885	851
FBgn0062413	2333
FBgn0029887	4996
FBgn0025815	2790
FBgn0029888	1384
FBgn0028336	1861
FBgn0029890	1647
FBgn0029891	3239
FBgn0265362	398
FBgn0029892	1179
FBgn0029893	5042
FBgn0029894	2702
FBgn0029895	7236
FBgn0029896	5171
FBgn0263415	438
FBgn0029897	1119
FBgn0086602	143
FBgn0086668	141
FBgn0083013	150
FBgn0082997	141
FBgn0052740	73
FBgn0266200	1036
FBgn0266279	1556
FBgn0029898	2428
FBgn0029899	10926
FBgn0263507	882
FBgn0029502	899
FBgn0003390	1796
FBgn0259228	8829
FBgn0029903	6691
FBgn0086693	3512
FBgn0029905	2522
FBgn0029906	1640
FBgn0029907	890
FBgn0263968	10621
FBgn0029909	1218
FBgn0029911	3831
FBgn0029912	3240
FBgn0029913	1576
FBgn0029914	2115
FBgn0029915	1507
FBgn0267087	2897
FBgn0263993	9085
FBgn0029922	7289
FBgn0029920	757
FBgn0052733	474
FBgn0052732	2189
FBgn0029924	2240
FBgn0029925	1070
FBgn0004646	3940
FBgn0264893	403
FBgn0261284	703
FBgn0027106	1634
FBgn0264385	1858
FBgn0027108	5480
FBgn0000330	1774
FBgn0259204	692
FBgn0052736	692
FBgn0029928	1643
FBgn0029929	1123
FBgn0029930	2529
FBgn0029931	1167
FBgn0004143	846
FBgn0029932	2603
FBgn0264270	9192
FBgn0263563	117
FBgn0029935	1973
FBgn0029936	1819
FBgn0029937	1060
FBgn0027342	3927
FBgn0267088	368
FBgn0267965	964
FBgn0029939	8003
FBgn0047092	1856
FBgn0265457	2789
FBgn0029940	980
FBgn0029941	4847
FBgn0029942	1256
FBgn0025549	2344
FBgn0024250	3194
FBgn0029943	1418
FBgn0029944	3487
FBgn0029945	2047
FBgn0261848	802
FBgn0026144	2579
FBgn0029946	1248
FBgn0029947	1091
FBgn0029948	721
FBgn0261849	258
FBgn0029949	1477
FBgn0265265	588
FBgn0259098	578
FBgn0261615	501
FBgn0261616	740
FBgn0085366	371
FBgn0029950	2557
FBgn0040922	316
FBgn0052726	458
FBgn0267089	4733
FBgn0262828	1736
FBgn0040923	361
FBgn0262827	531
FBgn0265693	680
FBgn0267090	785
FBgn0262967	1068
FBgn0262968	769
FBgn0264383	759
FBgn0052719	4045
FBgn0262612	493
FBgn0052720	1335
FBgn0265694	2007
FBgn0265695	581
FBgn0029951	2478
FBgn0029952	769
FBgn0004198	11777
FBgn0267227	291
FBgn0267226	553
FBgn0267225	277
FBgn0029504	8323
FBgn0262979	722
FBgn0029955	1997
FBgn0022786	3420
FBgn0027553	2226
FBgn0029957	2688
FBgn0029958	2170
FBgn0029959	1406
FBgn0016041	2395
FBgn0029961	1845
FBgn0085367	425
FBgn0052718	977
FBgn0029962	3875
FBgn0029963	1764
FBgn0029964	622
FBgn0029965	1968
FBgn0000427	5748
FBgn0263590	814
FBgn0029966	2358
FBgn0259190	1785
FBgn0259189	1827
FBgn0259188	1983
FBgn0029968	1686
FBgn0029969	1656
FBgn0029970	2581
FBgn0029971	720
FBgn0266490	720
FBgn0040087	2961
FBgn0260447	539
FBgn0053222	601
FBgn0261592	1195
FBgn0082924	142
FBgn0010292	1518
FBgn0029974	3912
FBgn0029975	1705
FBgn0029976	5250
FBgn0029977	1461
FBgn0260858	1469
FBgn0029979	8365
FBgn0029980	1365
FBgn0004403	877
FBgn0004404	597
FBgn0260970	9371
FBgn0027280	3385
FBgn0029986	2003
FBgn0029987	639
FBgn0003656	5963
FBgn0267180	1625
FBgn0003447	3507
FBgn0010329	3868
FBgn0029989	1823
FBgn0029990	1480
FBgn0004656	15685
FBgn0004657	4482
FBgn0029992	5078
FBgn0029993	2301
FBgn0029994	1404
FBgn0029995	1146
FBgn0267091	1455
FBgn0029996	3083
FBgn0029997	6281
FBgn0040319	4402
FBgn0029999	2119
FBgn0030000	2004
FBgn0030001	2884
FBgn0030003	1972
FBgn0030004	2683
FBgn0030005	1155
FBgn0025800	4521
FBgn0030006	1286
FBgn0030007	1699
FBgn0030008	2017
FBgn0030009	757
FBgn0030010	1836
FBgn0030011	1545
FBgn0030012	1586
FBgn0265464	2788
FBgn0030013	1543
FBgn0030014	1430
FBgn0030015	1253
FBgn0267096	280
FBgn0030016	1242
FBgn0030017	4294
FBgn0030018	5615
FBgn0261873	11042
FBgn0030025	746
FBgn0030026	1761
FBgn0020653	2790
FBgn0017566	2634
FBgn0030027	4268
FBgn0030028	1216
FBgn0030029	948
FBgn0030030	2373
FBgn0015519	10506
FBgn0263778	699
FBgn0030033	3426
FBgn0040928	1085
FBgn0030034	5188
FBgn0030035	2521
FBgn0262976	3430
FBgn0261793	10332
FBgn0052712	600
FBgn0030037	3773
FBgn0030038	2606
FBgn0030039	1044
FBgn0021767	3417
FBgn0052713	796
FBgn0030040	968
FBgn0023506	1729
FBgn0014032	1143
FBgn0053223	1114
FBgn0030041	1570
FBgn0014464	1033
FBgn0014465	2093
FBgn0014466	1132
FBgn0000359	1116
FBgn0000360	1249
FBgn0264382	243
FBgn0003023	3420
FBgn0053181	5315
FBgn0264975	9991
FBgn0024943	4089
FBgn0026679	3466
FBgn0030048	1117
FBgn0030049	7452
FBgn0267914	771
FBgn0030050	675
FBgn0030051	1656
FBgn0030052	2796
FBgn0030053	1964
FBgn0040929	896
FBgn0025864	7001
FBgn0030054	4043
FBgn0004102	5041
FBgn0030055	3278
FBgn0030056	2543
FBgn0030057	1314
FBgn0027864	1307
FBgn0030058	1291
FBgn0265700	712
FBgn0265701	211
FBgn0041629	2140
FBgn0030060	2028
FBgn0030061	1885
FBgn0027330	3250
FBgn0030063	860
FBgn0262989	845
FBgn0026411	3972
FBgn0267097	1419
FBgn0030065	4917
FBgn0011661	4558
FBgn0030066	1711
FBgn0030067	1535
FBgn0011586	1687
FBgn0261549	12982
FBgn0264942	706
FBgn0030071	800
FBgn0262900	490
FBgn0263519	112
FBgn0030073	1074
FBgn0264384	1613
FBgn0030074	557
FBgn0262369	127
FBgn0259734	6329
FBgn0030077	3481
FBgn0030078	1810
FBgn0267098	347
FBgn0265413	2751
FBgn0030081	2043
FBgn0030082	1598
FBgn0052707	2617
FBgn0052708	855
FBgn0052706	872
FBgn0030085	875
FBgn0030086	2121
FBgn0262421	70
FBgn0030087	5177
FBgn0004856	2403
FBgn0030088	1101
FBgn0030089	5497
FBgn0267099	202
FBgn0030090	5133
FBgn0265710	1641
FBgn0030091	4267
FBgn0030092	927
FBgn0030093	2668
FBgn0004828	2552
FBgn0014868	1513
FBgn0040467	694
FBgn0040931	481
FBgn0030096	1853
FBgn0265725	963
FBgn0026206	23228
FBgn0030097	869
FBgn0030098	892
FBgn0030099	952
FBgn0030100	1372
FBgn0030101	1277
FBgn0086450	3399
FBgn0030102	2401
FBgn0030103	597
