BamHSbam_input_1	BamHSbam_input_2	BamHSbam_input_3	BamHSbam_input_4	BamHSbam_polysome_1	BamHSbam_polysome_2	BamHSbam_polysome_3	BamHSbam_polysome_4	BamRNAi_input_1	BamRNAi_input_2	BamRNAi_input_3	BamRNAi_polysome_1	BamRNAi_polysome_2	BamRNAi_polysome_3	TKV_input_1	TKV_input_2	TKV_polysome_1	TKV_polysome_2	youngWT_input_1	youngWT_input_2	youngWT_polysome_1	youngWT_polysome_2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	0	6	2	0	0	0	5	12	5	6	13	18	10	2	7	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	15	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	15	6	0	7	3	8	4	0	7	0	0	0	0
0	0	0	0	0	0	0	1	0	5	0	0	4	98	16	8	48	4	87	122	119	401
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
127	18	34	39	344	0	44	93	484	574	679	500	1184	267	133	85	344	190	0	29	0	46
151	638	305	14094	925	211	12488	22586	935	432	952	181	580	17465	4436	1571	3479	691	16211	29497	4328	8981
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
478	229	187	320	1158	2	656	597	840	850	1168	723	1703	1067	603	318	1565	718	420	629	509	1882
647	689	640	1033	2471	167	1269	1582	2372	1764	2704	716	2692	1771	1132	791	2088	609	787	1282	599	1207
731	2004	2741	1432	751	466	1400	762	299	205	673	24	208	579	131	81	68	15	613	971	217	212
257	179	135	1918	200	6	4054	1874	131	169	250	145	82	3542	937	333	1297	256	2904	5974	1554	5448
345	325	265	623	830	104	1403	1035	987	1011	1377	1301	1568	1619	791	398	2066	866	793	1500	785	2658
526	265	478	650	652	73	526	1088	520	554	593	86	535	608	314	192	413	135	441	786	377	421
294	165	332	525	699	0	694	667	525	374	713	331	762	682	333	212	548	302	345	594	254	503
108	58	183	258	405	25	733	455	317	347	480	336	490	800	321	186	676	248	515	832	485	1274
946	1172	1159	1796	2981	337	1924	1371	1764	1228	3138	385	1807	1973	1201	698	1504	503	1312	1947	794	1236
135	112	77	94	475	9	59	165	138	228	237	219	313	111	48	74	190	139	18	45	67	119
819	899	1165	3377	1055	14	3067	2288	1766	590	2535	160	401	2129	987	556	229	55	1798	3036	502	543
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	25	0	0	0	0	6	0	0	9	0	0	3	0	0	0	0	0	2	0	0
48	23	2	26	35	0	34	28	33	15	24	0	23	15	4	6	0	0	0	2	0	0
5	5	2	495	0	5	4862	467	5	12	3	3	0	779	54	55	7	37	62	1605	13	1033
70	160	88	28	181	1	294	48	560	832	486	132	1061	168	96	104	120	144	48	88	80	103
0	0	0	7	0	0	0	7	0	0	0	0	0	0	1	3	0	0	0	0	0	0
0	0	0	0	0	0	0	0	3	2	4	0	3	0	0	3	16	0	0	0	0	0
0	0	0	1	0	0	0	3	19	2	26	0	17	10	3	5	0	0	0	0	0	0
47	35	142	32	114	105	44	18	70	61	98	17	38	34	11	3	0	3	10	6	1	0
0	0	0	0	0	0	0	1	8	5	8	0	16	0	18	2	61	6	0	0	0	0
0	5	0	0	0	0	0	0	6	3	2	0	3	2	1	0	0	0	0	0	0	0
691	723	562	208	1216	178	298	177	1235	258	2826	139	387	823	837	327	569	188	2	3	0	12
125	70	10	6	0	51	0	5	21	16	30	0	40	10	6	11	24	10	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288	193	273	311	659	69	234	346	250	259	474	39	450	379	164	131	420	144	139	341	70	206
289	291	269	418	892	3	553	696	686	613	1232	1091	1345	1364	450	268	1407	828	551	1434	323	2697
74	190	114	145	124	241	227	220	153	173	183	52	367	236	139	68	314	94	93	203	63	229
608	393	474	178	1309	56	523	172	1013	773	824	82	1204	314	172	190	309	146	132	166	9	149
75	72	55	39	86	0	85	17	339	210	486	22	287	116	65	68	25	29	18	29	14	43
0	0	31	3	0	0	0	16	14	41	13	46	37	10	4	27	52	39	12	10	0	52
377	1157	1675	371	402	572	333	119	496	213	725	52	118	140	99	70	30	17	59	58	0	4
122	152	126	159	111	112	41	153	440	339	981	123	563	309	111	66	270	148	1	2	0	15
50	7	29	50	198	24	23	59	61	42	153	41	71	52	3	5	15	11	0	10	0	39
1	46	9	33	56	179	0	18	471	340	314	52	362	173	123	87	50	52	52	157	75	72
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	1	2	0	0	29	0	189	0	267	0	104	0	530
0	0	0	4	0	0	0	5	2	12	7	9	11	5	4	4	0	0	7	1	1	27
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
307	706	662	335	973	55	464	471	891	405	1164	78	399	432	256	199	207	39	248	214	82	67
214	475	542	811	558	10	895	590	299	256	615	13	145	481	193	87	81	10	365	809	62	215
718	1521	1683	2018	2485	259	3067	2097	1573	983	2374	144	1056	2025	988	500	949	170	1746	2508	879	1266
0	0	6	79	0	0	43	85	22	10	32	0	25	42	8	5	16	0	17	56	20	44
257	267	420	509	814	87	1628	616	891	1073	1447	529	1451	1134	509	320	1127	527	556	1182	487	1285
324	279	206	240	214	77	384	215	221	205	453	42	262	306	104	70	185	65	58	197	131	104
625	725	1270	724	917	571	1776	438	1059	716	1639	89	708	577	317	265	153	75	371	738	62	188
0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
69	0	4	1	0	0	69	1	29	37	28	19	39	10	0	11	0	6	0	10	0	0
0	0	0	1	0	0	0	0	11	2	6	0	29	0	0	0	0	0	0	2	0	0
0	0	0	2	0	0	6	0	17	9	6	0	8	7	0	1	0	0	12	16	0	12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	3	2	8	4	0	12	0	0	2	0	0	0	0	0	0
200	62	33	65	190	0	40	38	174	203	38	73	852	180	180	129	195	129	334	333	411	790
1	77	41	9	250	1	30	4	169	64	16	3	221	68	78	32	90	14	21	89	14	162
0	0	0	2	0	0	0	5	1	23	4	0	19	2	2	0	0	10	9	9	18	13
758	549	630	587	1208	77	1737	603	232	484	1483	107	384	581	290	80	807	112	438	575	247	495
0	0	0	0	0	0	0	4	4	0	0	0	0	0	1	0	0	0	0	2	0	0
39	36	5	131	0	1	195	121	35	31	66	17	30	140	54	42	40	5	86	258	22	62
0	0	2	1	0	0	0	0	1	0	0	0	4	5	0	0	0	0	1	0	0	0
347	194	147	876	479	64	2520	937	1709	1504	2110	462	2050	1741	744	442	805	349	977	2505	621	1780
0	0	11	4	0	0	0	1	12	1	11	0	0	2	1	0	0	0	1	1	1	1
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	51	25	77	0	0	28	81	15	73	0	24	34	12	16	13	6	18	14	2	0
72	234	326	109	12	29	15	381	503	161	728	13	314	162	165	85	167	42	26	40	13	35
464	427	778	898	1382	200	978	782	724	371	802	51	478	632	290	164	151	78	479	635	107	213
286	382	455	1977	2243	18	2094	2330	1266	946	1979	209	1989	2145	820	420	1412	435	1492	2795	640	1986
831	492	470	623	1803	158	2002	1046	1162	1471	1894	740	2143	1759	804	468	1977	882	683	1253	1000	2202
373	509	342	894	864	123	1207	925	856	822	1287	205	1169	1098	508	335	818	326	417	1369	231	743
770	910	580	1158	1693	264	1265	1250	737	587	1393	168	883	1210	488	252	840	271	822	1362	617	1025
2380	2522	3094	8950	3414	799	13407	5409	2932	2381	4137	196	2003	7136	2607	1062	1650	263	7332	12139	2213	4596
39	68	87	61	33	0	63	48	9	2	15	0	11	16	7	1	0	0	1	6	1	11
0	0	2	14	0	0	0	13	1	0	4	0	3	3	0	0	0	0	0	7	0	0
0	0	0	3	0	0	0	9	5	0	2	0	0	0	0	0	0	0	12	4	0	0
31	82	15	35	16	0	33	32	23	20	39	0	21	28	14	10	1	1	17	30	7	21
0	0	17	5	35	0	0	5	0	0	5	0	0	31	6	5	0	0	20	34	0	76
290	194	259	306	460	274	431	552	526	634	711	737	1509	891	325	227	1381	569	548	660	556	1290
458	109	104	195	332	38	526	257	211	259	518	133	468	739	168	125	358	328	329	770	271	836
100	80	184	798	479	5	619	931	458	338	914	158	668	1104	454	202	890	245	677	1448	671	1353
0	0	9	17	0	0	0	32	79	37	92	12	70	48	42	35	9	0	16	4	0	17
0	0	7	2	0	0	0	0	0	0	2	0	4	3	1	0	0	0	0	1	0	0
38	71	57	207	106	6	736	196	17	28	32	0	22	260	146	14	129	30	285	473	126	349
50	101	99	188	290	85	362	132	137	88	121	0	137	285	221	70	201	27	408	417	46	260
29110	27713	29340	31504	37320	3949	48970	22196	33613	45411	44812	34827	24556	40150	26719	17104	40379	19222	34614	41272	20667	71395
0	8	57	14	56	0	49	7	24	43	34	0	37	39	19	9	14	22	35	16	31	1
0	0	5	0	0	0	0	0	8	1	6	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	395	311	791	704	162	1243	608	559	352	866	78	488	509	315	172	435	171	331	518	97	264
0	0	14	7	103	1	0	23	24	49	29	22	80	20	10	12	13	2	0	5	0	0
870	1252	1539	617	1785	124	1060	422	1163	632	1494	95	416	558	365	298	128	15	711	654	63	117
0	0	0	7	0	0	0	6	3	3	9	0	0	0	2	1	0	4	3	0	0	10
2471	3583	4756	7128	4052	1133	8401	4675	2856	1104	5353	290	1328	5544	1764	849	1202	293	6785	8100	2531	2924
0	0	0	0	0	0	0	0	3	0	5	0	0	0	4	0	0	0	0	0	0	0
45	93	120	1158	309	7	703	1194	321	241	650	70	326	980	386	157	473	126	401	1540	297	730
230	259	308	613	726	4	1132	956	370	280	413	439	315	584	292	159	1071	345	513	756	478	1286
725	604	561	1520	1469	171	1523	2568	1120	769	1273	340	1136	1743	1095	494	1595	395	1401	2004	668	1586
0	0	0	1	0	0	0	0	3	4	4	0	0	0	4	0	13	0	0	1	0	0
93	200	193	747	482	185	501	545	228	153	523	56	278	467	94	78	150	117	288	617	263	382
752	774	533	1202	1552	357	3175	904	1292	919	2613	315	1405	1879	793	531	818	439	1324	2244	893	1648
327	342	634	1171	1424	124	956	1405	1555	702	2912	534	1252	1796	718	494	826	415	862	1535	318	902
3	15	22	8	1	1	3	7	9	10	20	0	6	4	24	5	0	0	9	0	8	2
0	0	5	0	0	0	0	2	9	17	15	0	16	6	7	0	0	0	1	0	0	0
81	0	94	38	157	0	0	40	148	100	175	0	131	49	30	41	49	5	23	29	1	36
0	0	0	0	0	0	0	1	0	0	1	0	0	4	1	6	0	0	1	3	1	0
1694	2567	2591	2386	3605	790	3219	1617	1887	1665	3402	196	2109	1811	999	552	819	217	1282	1909	534	684
1626	1979	1948	4135	5878	384	6856	4924	3176	3754	5520	4759	3497	10029	3647	1957	10501	2536	7481	12358	9247	27599
516	33	131	210	695	103	493	393	557	532	655	320	1038	605	309	159	646	162	306	517	159	676
762	769	859	1663	1253	41	2769	2898	1654	697	2737	267	1311	2401	1131	578	1046	222	2066	2705	531	1311
0	0	0	1	0	0	1	0	1	0	3	0	0	0	1	0	0	0	2	2	0	0
0	0	0	3	0	0	0	4	0	0	4	0	0	1	3	0	0	0	0	7	0	0
30	40	42	61	238	0	297	107	24	32	74	17	20	41	41	22	44	6	8	23	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
429	359	426	1812	925	197	2053	2326	896	591	1494	395	1188	1316	783	386	1988	346	1303	1642	894	1552
229	34	40	118	281	1	20	281	137	189	170	268	374	332	98	73	407	218	169	208	398	699
423	470	357	901	494	2	959	778	660	437	1349	332	969	705	562	321	571	288	413	740	180	458
35	44	161	51	99	2	130	22	56	4	99	0	12	28	59	13	7	0	7	3	0	8
689	1241	1131	1862	1975	537	1402	1777	1243	1336	2255	339	1245	1810	991	534	1421	324	1420	1761	364	1303
855	1213	1414	1602	2400	308	2348	1598	3029	1835	3413	262	1427	2003	1302	926	902	179	1371	1914	479	753
0	0	0	0	0	0	0	3	0	5	2	0	0	0	3	0	4	0	1	0	0	28
0	19	9	4	0	1	0	2	1	0	15	0	5	0	0	0	0	0	0	1	0	0
0	0	0	2	0	79	0	0	0	2	5	0	0	5	4	2	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
562	532	640	386	1079	132	925	371	891	401	1147	27	463	527	186	201	176	38	336	602	57	211
0	0	0	1	0	0	0	0	6	1	12	0	5	0	1	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	15	28	17	0	0	8	14	95	112	317	54	205	133	20	25	96	50	0	1	0	5
250	101	142	72	528	2	70	75	558	667	331	138	746	289	155	190	303	208	79	147	18	157
92	219	40	131	200	1	66	237	97	114	139	3	185	158	85	33	128	39	87	215	1	107
207	72	172	448	187	133	1112	422	346	306	634	68	378	572	266	142	227	158	312	871	214	697
51	20	9	25	125	0	41	36	26	41	160	15	67	35	25	13	46	34	5	3	0	0
0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	5	0	0	0	0	0	0
297	122	286	335	415	3	346	432	270	284	603	114	559	539	225	148	399	170	309	628	290	808
528	386	553	1074	1484	4	1535	1252	540	482	899	109	567	1621	619	294	1145	273	1074	1960	788	1665
325	208	349	564	1026	1	809	730	514	506	724	378	601	828	409	212	493	138	568	836	426	952
342	238	324	576	504	113	1525	552	545	335	1202	94	517	766	403	188	412	222	262	773	137	323
216	250	323	276	745	384	623	303	472	173	903	44	193	295	312	150	387	71	256	283	138	93
0	0	2	3	0	0	0	6	2	0	2	0	1	0	0	1	0	0	0	3	0	3
564	887	1409	356	558	68	627	217	297	227	514	7	124	137	80	49	32	10	97	119	0	17
0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
0	0	0	3	0	0	0	8	39	31	30	6	34	12	14	5	124	1	0	0	0	0
0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	7	15	0
1	1	25	48	0	2	241	41	28	39	23	16	29	218	42	14	30	3	112	323	50	279
1	1	80	8	42	41	1	7	190	11	345	4	0	99	174	29	42	1	1	8	0	1
0	0	0	5	0	0	0	0	25	10	61	8	10	27	39	5	59	17	1	0	0	0
0	0	0	2	0	0	0	0	24	4	41	0	10	15	18	7	11	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
235	230	452	401	1048	0	246	393	269	289	259	59	384	427	156	120	183	61	377	618	153	589
415	361	347	464	834	3	523	602	711	726	953	287	781	776	345	281	855	243	490	611	389	864
815	682	628	828	1828	101	1844	922	1304	1497	1370	256	2463	961	647	480	860	429	432	923	203	694
388	254	330	730	974	111	1181	1121	484	498	791	61	608	887	441	216	412	167	497	1135	381	682
3378	4355	5589	8595	4687	1290	13277	5732	4851	2815	8647	562	2382	8125	3519	1550	2577	452	8933	12491	3429	3538
118	212	287	209	408	56	214	234	294	240	586	65	453	409	162	99	264	96	102	203	52	124
2216	3123	4095	2264	2640	1145	4761	4359	6301	1863	9184	506	1986	3094	2562	1560	805	353	3514	4516	330	362
131	37	102	153	228	2	234	427	273	226	295	215	432	368	122	84	575	87	307	362	281	823
22	127	63	61	25	1	138	114	90	68	178	153	101	205	84	37	217	90	65	176	162	303
155	166	196	287	746	83	294	478	328	337	479	142	649	521	189	130	435	303	185	402	217	568
560	205	252	608	1094	69	846	997	896	820	908	750	1209	1017	668	432	1473	523	652	921	801	1633
75	115	78	313	297	91	980	363	467	471	727	681	1129	791	371	251	1310	584	384	762	260	1573
557	392	396	695	1172	84	779	928	651	828	813	225	600	1042	420	270	700	237	645	1209	462	1098
328	614	588	1608	295	46	1527	1189	640	256	1184	62	264	1132	358	197	304	33	837	1584	218	565
5153	3501	3973	8862	12469	1452	8557	11656	6664	5201	11177	1353	6828	8919	5219	2346	6101	2235	7292	9601	4316	7858
299	459	380	566	363	302	1019	432	532	447	695	126	831	458	297	166	375	155	215	511	57	211
1450	1322	1622	2183	1975	18	1556	1379	1929	1174	2776	124	1306	1364	881	521	363	133	1109	1481	293	491
0	0	5	0	0	0	0	3	7	4	7	0	12	4	0	0	0	12	0	4	0	0
646	453	578	942	1309	377	1469	935	1015	764	1911	371	1691	1630	593	354	1358	611	984	1924	636	1938
275	226	332	810	531	90	551	943	618	297	917	226	683	1036	357	198	1122	244	950	1430	265	1059
0	0	0	0	0	0	0	3	6	16	6	0	30	14	18	3	50	14	4	19	6	49
326	107	210	811	452	3	278	703	450	191	836	85	325	578	237	170	233	93	448	766	243	359
0	0	24	134	68	0	64	148	48	10	40	0	8	152	34	15	73	2	156	270	166	138
0	0	16	12	0	0	0	15	5	1	11	0	0	10	5	0	3	0	10	49	17	12
107	152	107	68	150	154	32	80	87	51	154	21	66	49	38	27	35	15	1	3	0	9
1055	1316	1271	1593	1885	604	4373	1512	1152	1140	2782	262	1384	2084	827	508	588	267	1307	2589	615	1336
480	491	413	1563	1565	11	2417	1630	1877	1378	2795	571	2466	2412	1361	784	2361	875	2124	2676	1322	3453
308	173	402	225	361	163	299	195	477	354	640	130	617	287	200	143	325	161	75	79	14	50
1335	1249	1456	1335	2260	304	1812	1754	772	824	1603	200	1429	1169	552	326	825	344	497	1166	295	1072
137	134	130	100	89	1	188	140	75	63	158	0	97	115	27	48	58	0	75	164	58	87
280	307	412	277	488	71	469	544	230	231	321	54	419	295	103	57	248	56	234	389	71	471
452	401	609	638	1288	83	802	709	483	524	894	119	966	646	293	221	501	176	309	548	156	377
638	668	779	1336	2032	86	1850	1419	1026	733	1765	256	1362	1235	392	271	440	163	682	1300	319	785
2200	3933	4672	2546	4089	1106	4474	1619	2802	1485	5264	206	1248	2052	1056	633	516	123	1312	1774	595	366
0	0	11	8	38	0	0	10	6	0	0	0	0	9	1	3	0	0	0	0	0	0
0	0	0	3	0	0	81	3	1	5	3	21	0	0	0	0	0	0	0	2	0	0
3506	4941	5620	8834	7184	1357	8075	7476	10786	5113	15313	811	7092	8657	4871	3099	4139	1612	7710	11810	2826	4335
0	13	43	28	0	0	54	43	47	80	83	22	42	51	15	14	57	40	11	36	55	71
12	0	15	6	33	0	18	5	4	1	15	0	10	4	2	0	0	1	1	3	0	0
658	492	933	1946	1654	22	1844	1330	1899	1299	3489	336	2104	2527	1248	709	1400	689	1670	3231	867	2612
659	578	676	932	1118	149	1807	730	708	623	1347	89	1161	1009	400	264	669	199	547	996	302	510
1954	2930	3139	2369	2577	848	5924	3425	3214	4261	5138	1064	5132	5191	1856	1456	3570	2598	2423	5520	3544	10478
1114	1802	2029	1936	2863	901	2837	1931	1381	1182	2050	123	1510	1575	779	387	723	156	1094	1516	577	1435
72	332	156	261	276	1	312	267	179	156	303	15	138	392	114	81	111	43	117	330	92	245
2040	1837	2366	4127	4138	334	4119	3568	2346	1553	3540	463	2417	2751	1334	796	1763	470	2705	2979	1755	1648
290	172	238	501	304	1	958	476	387	308	763	42	509	662	184	107	327	205	264	554	148	331
5545	7563	8918	7122	5947	3802	12319	3483	8690	6061	20166	635	3029	8694	3232	2312	840	427	4611	12586	1185	2754
5787	4370	4791	12248	12755	1697	25492	14811	19920	24058	16812	9782	38939	22036	11011	6806	17280	10723	12129	27272	8841	27218
1062	1158	1488	1817	3291	76	1926	2530	1761	868	2836	209	1831	1797	941	562	1411	304	1054	1486	820	998
832	1586	2154	1409	2392	247	1296	1713	1515	613	2300	147	503	1566	660	391	300	41	1250	1476	308	323
4041	3455	3643	6173	6789	1064	8556	4555	3479	3377	5594	613	4868	4741	1783	1149	1154	837	2341	6340	1194	2638
286	239	372	549	545	4	771	590	389	552	698	134	520	719	313	154	563	214	368	781	439	751
1662	1765	2250	3066	1951	800	3578	1686	2533	1433	3523	184	1561	1904	1194	761	832	295	1957	2489	896	966
882	623	1116	3255	2032	204	2954	2361	871	493	1360	73	903	1628	566	335	597	119	1224	2324	445	1116
0	0	2	2	0	0	1	8	9	6	17	0	5	14	4	0	0	0	3	0	1	0
0	0	0	1	0	0	0	0	5	3	2	0	0	0	2	0	13	1	1	1	0	1
0	0	0	1	38	1	0	0	2	0	3	0	0	10	0	2	0	0	0	1	0	0
4	44	50	24	0	0	0	7	25	21	80	0	9	29	8	13	18	0	4	26	0	5
905	917	1406	2253	2339	139	4094	1550	1904	1176	3379	300	1593	1738	1213	669	764	466	965	1888	341	900
2328	2112	2178	4000	4109	289	4771	2619	2587	1874	3771	445	3242	2438	1288	947	922	666	1491	2756	523	1305
581	572	596	2224	1131	329	1517	1726	732	427	1375	76	535	1168	591	175	131	109	810	1475	393	724
537	610	462	969	702	226	2021	881	741	852	1478	228	1114	1563	486	315	636	324	725	1658	478	1518
1	2	3	1	0	0	1	3	3	5	12	0	0	5	4	5	0	0	6	3	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	23	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	414	421	372	703	56	146	368	220	106	428	7	88	272	109	77	99	10	53	131	0	42
327	346	387	878	425	87	1047	821	452	363	723	249	685	762	315	193	584	229	437	1009	351	1023
1953	1421	1589	1761	3731	635	3765	2282	2720	3537	3203	2198	4963	3083	2076	1432	3518	1846	1742	2816	1331	5048
393	1061	1214	468	425	423	1549	178	226	253	625	29	131	490	136	107	9	45	173	601	50	220
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2474	2674	2694	3510	3559	681	5191	2089	4220	3286	7991	349	3002	4044	1913	1187	892	400	2261	3926	482	1772
971	821	1067	2977	2069	610	2487	2007	1918	1007	3890	207	1500	3376	1122	778	874	354	2803	5435	1428	2227
1126	1162	1635	2280	2630	369	1848	1998	2862	1626	4996	615	3410	2622	1413	900	2012	500	1361	1787	711	1236
17	16	3	23	77	0	38	16	13	21	35	1	16	40	7	2	0	0	9	3	0	0
0	1	0	4	0	0	41	4	3	2	11	0	0	7	0	0	1	1	1	1	0	0
0	0	6	3	28	0	0	1	4	3	9	0	0	4	0	2	0	1	0	3	0	0
244	180	133	68	146	1	1	122	206	173	430	48	306	156	65	51	94	15	16	25	4	7
1598	1642	1580	2128	3174	702	3730	2181	1925	1896	3361	315	2308	2747	1354	748	1072	569	1881	3019	991	2346
468	558	546	942	794	271	1356	503	598	409	557	22	243	725	216	142	104	40	596	1196	74	465
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	42	52	51	110	6	32	50	22	5	44	0	14	9	9	8	0	0	12	13	35	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	10	0	0	0	0	0
406	622	1062	230	647	116	470	216	638	471	530	58	486	183	157	135	57	18	127	107	3	24
0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	1	0	0
